,Approximate,Exact,$ ||.||_2 \ Error $
65,"[0.         0.13131841 0.26235562 0.39278003 0.52228702 0.65057412
 0.77734171 0.90229372 1.02513831 1.14558859 1.26336323 1.37818716
 1.48979221 1.59791772 1.70231116 1.80272872 1.89893585 1.99070787
 2.07783045 2.16010009 2.23732466 2.3093238  2.37592934 2.43698573
 2.49235037 2.54189395 2.58550076 2.62306895 2.65451079 2.67975284
 2.69873614 2.71141635 2.71776388 2.71776388 2.71141635 2.69873614
 2.67975284 2.65451079 2.62306895 2.58550076 2.54189395 2.49235037
 2.43698573 2.37592934 2.3093238  2.23732466 2.16010009 2.07783045
 1.99070787 1.89893585 1.80272872 1.70231116 1.59791772 1.48979221
 1.37818716 1.26336323 1.14558859 1.02513831 0.90229372 0.77734171
 0.65057412 0.52228702 0.39278003 0.26235562 0.13131841 0.        ]","[0.00000000e+00 1.31329382e-01 2.62352037e-01 3.92761958e-01
 5.22254565e-01 6.50527421e-01 7.77280942e-01 9.02219086e-01
 1.02505006e+00 1.14548697e+00 1.26324855e+00 1.37805976e+00
 1.48965244e+00 1.59776597e+00 1.70214784e+00 1.80255427e+00
 1.89875075e+00 1.99051261e+00 2.07762553e+00 2.15988607e+00
 2.23710209e+00 2.30909325e+00 2.37569142e+00 2.43674105e+00
 2.49209957e+00 2.54163766e+00 2.58523965e+00 2.62280368e+00
 2.65424204e+00 2.67948129e+00 2.69846249e+00 2.71114131e+00
 2.71748813e+00 2.71748813e+00 2.71114131e+00 2.69846249e+00
 2.67948129e+00 2.65424204e+00 2.62280368e+00 2.58523965e+00
 2.54163766e+00 2.49209957e+00 2.43674105e+00 2.37569142e+00
 2.30909325e+00 2.23710209e+00 2.15988607e+00 2.07762553e+00
 1.99051261e+00 1.89875075e+00 1.80255427e+00 1.70214784e+00
 1.59776597e+00 1.48965244e+00 1.37805976e+00 1.26324855e+00
 1.14548697e+00 1.02505006e+00 9.02219086e-01 7.77280942e-01
 6.50527421e-01 5.22254565e-01 3.92761958e-01 2.62352037e-01
 1.31329382e-01 3.32893514e-16]",0.0015356593230787176
70,"[0.         0.1219441  0.24366306 0.36489127 0.48538458 0.60490036
 0.7231979  0.84003898 0.95518828 1.06841392 1.17948787 1.28818645
 1.39429075 1.49758709 1.59786745 1.69492987 1.78857888 1.8786259
 1.96488957 2.04719618 2.12537996 2.19928347 2.26875787 2.33366326
 2.39386891 2.4492536  2.49970577 2.54512383 2.5854163  2.62050205
 2.65031042 2.67478137 2.69386564 2.70752477 2.71573127 2.71846861
 2.71573127 2.70752477 2.69386564 2.67478137 2.65031042 2.62050205
 2.5854163  2.54512383 2.49970577 2.4492536  2.39386891 2.33366326
 2.26875787 2.19928347 2.12537996 2.04719618 1.96488957 1.8786259
 1.78857888 1.69492987 1.59786744 1.49758709 1.39429075 1.28818645
 1.17948787 1.06841392 0.95518828 0.84003898 0.7231979  0.60490036
 0.48538458 0.36489127 0.24366306 0.1219441  0.        ]","[0.00000000e+00 1.21955253e-01 2.43664905e-01 3.64883847e-01
 4.85367962e-01 6.04874611e-01 7.23163123e-01 8.39995280e-01
 9.55135799e-01 1.06835280e+00 1.17941828e+00 1.28810857e+00
 1.39420479e+00 1.49749325e+00 1.59776597e+00 1.69482100e+00
 1.78846288e+00 1.87850304e+00 1.96476014e+00 2.04706048e+00
 2.12523831e+00 2.19913619e+00 2.26860531e+00 2.33350576e+00
 2.39370683e+00 2.44908730e+00 2.49953563e+00 2.54495024e+00
 2.58523965e+00 2.62032273e+00 2.65012883e+00 2.67459792e+00
 2.69368073e+00 2.70733882e+00 2.71554470e+00 2.71828183e+00
 2.71554470e+00 2.70733882e+00 2.69368073e+00 2.67459792e+00
 2.65012883e+00 2.62032273e+00 2.58523965e+00 2.54495024e+00
 2.49953563e+00 2.44908730e+00 2.39370683e+00 2.33350576e+00
 2.26860531e+00 2.19913619e+00 2.12523831e+00 2.04706048e+00
 1.96476014e+00 1.87850304e+00 1.78846288e+00 1.69482100e+00
 1.59776597e+00 1.49749325e+00 1.39420479e+00 1.28810857e+00
 1.17941828e+00 1.06835280e+00 9.55135799e-01 8.39995280e-01
 7.23163123e-01 6.04874611e-01 4.85367962e-01 3.64883847e-01
 2.43664905e-01 1.21955253e-01 3.32893514e-16]",0.0010747510977228126
75,"[0.         0.1138259  0.22746872 0.34071245 0.45335843 0.56520903
 0.67606803 0.78574095 0.89403538 1.00076134 1.10573159 1.20876198
 1.30967176 1.4082839  1.50442541 1.59792761 1.68862647 1.77636288
 1.86098292 1.94233812 2.02028578 2.09468914 2.16541768 2.23234731
 2.29536061 2.35434704 2.40920312 2.45983261 2.50614669 2.5480641
 2.58551132 2.61842264 2.64674033 2.67041471 2.68940425 2.70367563
 2.71320381 2.71797209 2.71797209 2.71320381 2.70367563 2.68940425
 2.67041471 2.64674033 2.61842264 2.58551132 2.5480641  2.50614669
 2.45983261 2.40920312 2.35434704 2.29536061 2.23234731 2.16541768
 2.09468914 2.02028578 1.94233812 1.86098291 1.77636288 1.68862647
 1.59792761 1.50442541 1.4082839  1.30967176 1.20876198 1.10573159
 1.00076134 0.89403538 0.78574095 0.67606803 0.56520903 0.45335843
 0.34071245 0.22746872 0.11382589 0.        ]","[0.00000000e+00 1.13829829e-01 2.27459961e-01 3.40691051e-01
 4.53324454e-01 5.65162571e-01 6.76009201e-01 7.85669881e-01
 8.93952230e-01 1.00066628e+00 1.10562483e+00 1.20864373e+00
 1.30954226e+00 1.40814341e+00 1.50427419e+00 1.59776597e+00
 1.68845472e+00 1.77618135e+00 1.86079196e+00 1.94213810e+00
 2.02007708e+00 2.09447215e+00 2.16519280e+00 2.23211497e+00
 2.29512126e+00 2.35410112e+00 2.40895109e+00 2.45957493e+00
 2.50588385e+00 2.54779660e+00 2.58523965e+00 2.61814730e+00
 2.64646184e+00 2.67013358e+00 2.68912101e+00 2.70339080e+00
 2.71291792e+00 2.71768566e+00 2.71768566e+00 2.71291792e+00
 2.70339080e+00 2.68912101e+00 2.67013358e+00 2.64646184e+00
 2.61814730e+00 2.58523965e+00 2.54779660e+00 2.50588385e+00
 2.45957493e+00 2.40895109e+00 2.35410112e+00 2.29512126e+00
 2.23211497e+00 2.16519280e+00 2.09447215e+00 2.02007708e+00
 1.94213810e+00 1.86079196e+00 1.77618135e+00 1.68845472e+00
 1.59776597e+00 1.50427419e+00 1.40814341e+00 1.30954226e+00
 1.20864373e+00 1.10562483e+00 1.00066628e+00 8.93952230e-01
 7.85669881e-01 6.76009201e-01 5.65162571e-01 4.53324454e-01
 3.40691051e-01 2.27459961e-01 1.13829829e-01 3.32893514e-16]",0.001728002606854692
80,"[0.         0.10671159 0.21327233 0.3195042  0.4252434  0.53032688
 0.63459261 0.73787982 0.84002925 0.94088339 1.04028674 1.13808602
 1.23413043 1.32827188 1.42036521 1.51026842 1.59784288 1.68295356
 1.76546923 1.84526265 1.92221079 1.996195   2.06710119 2.13482005
 2.19924715 2.26028315 2.31783393 2.37181076 2.42213041 2.46871529
 2.51149356 2.55039928 2.58537244 2.61635913 2.64331156 2.66618817
 2.6849537  2.6995792  2.71004212 2.71632634 2.71842215 2.71632634
 2.71004212 2.6995792  2.6849537  2.66618817 2.64331156 2.61635913
 2.58537244 2.55039928 2.51149356 2.46871529 2.42213041 2.37181076
 2.31783393 2.26028315 2.19924715 2.13482005 2.06710119 1.996195
 1.92221079 1.84526265 1.76546923 1.68295356 1.59784288 1.51026842
 1.42036521 1.32827188 1.23413043 1.13808602 1.04028674 0.94088339
 0.84002925 0.73787982 0.63459261 0.53032688 0.4252434  0.3195042
 0.21327233 0.10671159 0.        ]","[0.00000000e+00 1.06719244e-01 2.13273934e-01 3.19499772e-01
 4.25232964e-01 5.30310477e-01 6.34570291e-01 7.37851642e-01
 8.39995280e-01 9.40843707e-01 1.04024142e+00 1.13803516e+00
 1.23407413e+00 1.32821024e+00 1.42029835e+00 1.51019647e+00
 1.59776597e+00 1.68287183e+00 1.76538283e+00 1.84517173e+00
 1.92211551e+00 1.99609553e+00 2.06699772e+00 2.13471274e+00
 2.19913619e+00 2.26016874e+00 2.31771626e+00 2.37169004e+00
 2.42200684e+00 2.46858909e+00 2.51136494e+00 2.55026846e+00
 2.58523965e+00 2.61622458e+00 2.64317549e+00 2.66605081e+00
 2.68481527e+00 2.69943994e+00 2.70990227e+00 2.71618613e+00
 2.71828183e+00 2.71618613e+00 2.70990227e+00 2.69943994e+00
 2.68481527e+00 2.66605081e+00 2.64317549e+00 2.61622458e+00
 2.58523965e+00 2.55026846e+00 2.51136494e+00 2.46858909e+00
 2.42200684e+00 2.37169004e+00 2.31771626e+00 2.26016874e+00
 2.19913619e+00 2.13471274e+00 2.06699772e+00 1.99609553e+00
 1.92211551e+00 1.84517173e+00 1.76538283e+00 1.68287183e+00
 1.59776597e+00 1.51019647e+00 1.42029835e+00 1.32821024e+00
 1.23407413e+00 1.13803516e+00 1.04024142e+00 9.40843707e-01
 8.39995280e-01 7.37851642e-01 6.34570291e-01 5.30310477e-01
 4.25232964e-01 3.19499772e-01 2.13273934e-01 1.06719244e-01
 3.32893514e-16]",0.0008656407651663963
85,"[0.         0.10043696 0.20074816 0.30078515 0.40041128 0.49949048
 0.59788742 0.6954677  0.79209804 0.88764645 0.98198242 1.07497711
 1.1665035  1.25643656 1.34465347 1.43103373 1.51545935 1.59781502
 1.67798825 1.75586953 1.8313525  1.90433404 1.97471447 2.04239766
 2.10729117 2.16930636 2.22835852 2.28436699 2.33725528 2.38695114
 2.4333867  2.47649854 2.51622775 2.55252009 2.58532597 2.6146006
 2.64030398 2.66240101 2.6808615  2.69566025 2.70677703 2.71419666
 2.71790901 2.71790901 2.71419666 2.70677703 2.69566025 2.6808615
 2.66240101 2.64030398 2.6146006  2.58532597 2.55252009 2.51622775
 2.47649854 2.4333867  2.38695114 2.33725528 2.28436699 2.22835852
 2.16930636 2.10729117 2.04239766 1.97471447 1.90433404 1.8313525
 1.75586953 1.67798825 1.59781502 1.51545935 1.43103373 1.34465347
 1.25643656 1.1665035  1.07497711 0.98198242 0.88764645 0.79209804
 0.6954677  0.59788742 0.49949048 0.40041128 0.30078515 0.20074816
 0.10043696 0.        ]","[0.00000000e+00 1.00444589e-01 2.00751983e-01 3.00785174e-01
 4.00407529e-01 4.99482975e-01 5.97876188e-01 6.95452773e-01
 7.92079454e-01 8.87624249e-01 9.81956657e-01 1.07494783e+00
 1.16647075e+00 1.25640042e+00 1.34461399e+00 1.43099098e+00
 1.51541341e+00 1.59776597e+00 1.67793617e+00 1.75581451e+00
 1.83129463e+00 1.90427341e+00 1.97465118e+00 2.04233182e+00
 2.10722288e+00 2.16923573e+00 2.22828566e+00 2.28429202e+00
 2.33717831e+00 2.38687230e+00 2.43330611e+00 2.47641631e+00
 2.51614403e+00 2.55243500e+00 2.58523965e+00 2.61451317e+00
 2.64021558e+00 2.66231177e+00 2.68077157e+00 2.69556976e+00
 2.70668612e+00 2.71410547e+00 2.71781768e+00 2.71781768e+00
 2.71410547e+00 2.70668612e+00 2.69556976e+00 2.68077157e+00
 2.66231177e+00 2.64021558e+00 2.61451317e+00 2.58523965e+00
 2.55243500e+00 2.51614403e+00 2.47641631e+00 2.43330611e+00
 2.38687230e+00 2.33717831e+00 2.28429202e+00 2.22828566e+00
 2.16923573e+00 2.10722288e+00 2.04233182e+00 1.97465118e+00
 1.90427341e+00 1.83129463e+00 1.75581451e+00 1.67793617e+00
 1.59776597e+00 1.51541341e+00 1.43099098e+00 1.34461399e+00
 1.25640042e+00 1.16647075e+00 1.07494783e+00 9.81956657e-01
 8.87624249e-01 7.92079454e-01 6.95452773e-01 5.97876188e-01
 4.99482975e-01 4.00407529e-01 3.00785174e-01 2.00751983e-01
 1.00444589e-01 3.32893514e-16]",0.0005771268402776543
90,"[0.         0.09486183 0.1896177  0.28414254 0.37832118 0.47203889
 0.56518147 0.65763546 0.74928821 0.84002805 0.92974443 1.01832805
 1.10567099 1.19166682 1.27621078 1.35919986 1.44053295 1.52011096
 1.59783694 1.67361619 1.74735639 1.81896768 1.88836284 1.9554573
 2.02016933 2.08242008 2.14213371 2.19923747 2.25366178 2.30534035
 2.3542102  2.40021179 2.44328909 2.4833896  2.52046448 2.55446854
 2.58536037 2.61310232 2.6376606  2.65900528 2.67711036 2.69195379
 2.70351747 2.71178732 2.71675326 2.71840925 2.71675326 2.71178732
 2.70351747 2.69195379 2.67711036 2.65900528 2.6376606  2.61310232
 2.58536037 2.55446854 2.52046448 2.4833896  2.44328909 2.40021179
 2.3542102  2.30534035 2.25366178 2.19923747 2.14213371 2.08242008
 2.02016933 1.9554573  1.88836284 1.81896768 1.74735639 1.67361619
 1.59783694 1.52011096 1.44053295 1.35919986 1.27621078 1.19166682
 1.10567099 1.01832806 0.92974443 0.84002805 0.74928821 0.65763546
 0.56518147 0.47203889 0.37832118 0.28414254 0.1896177  0.09486183
 0.        ]","[0.00000000e+00 9.48666677e-02 1.89617755e-01 2.84137822e-01
 3.78311711e-01 4.72024686e-01 5.65162571e-01 6.57611893e-01
 7.49260016e-01 8.39995280e-01 9.29707141e-01 1.01828630e+00
 1.10562483e+00 1.19161632e+00 1.27615602e+00 1.35914091e+00
 1.44046991e+00 1.52004391e+00 1.59776597e+00 1.67354140e+00
 1.74727788e+00 1.81888557e+00 1.88827723e+00 1.95536831e+00
 2.02007708e+00 2.08232469e+00 2.14203531e+00 2.19913619e+00
 2.25355777e+00 2.30523373e+00 2.35410112e+00 2.40010040e+00
 2.44317552e+00 2.48327402e+00 2.52034702e+00 2.55434938e+00
 2.58523965e+00 2.61298020e+00 2.63753724e+00 2.65888085e+00
 2.67698502e+00 2.69182770e+00 2.70339080e+00 2.71166023e+00
 2.71662592e+00 2.71828183e+00 2.71662592e+00 2.71166023e+00
 2.70339080e+00 2.69182770e+00 2.67698502e+00 2.65888085e+00
 2.63753724e+00 2.61298020e+00 2.58523965e+00 2.55434938e+00
 2.52034702e+00 2.48327402e+00 2.44317552e+00 2.40010040e+00
 2.35410112e+00 2.30523373e+00 2.25355777e+00 2.19913619e+00
 2.14203531e+00 2.08232469e+00 2.02007708e+00 1.95536831e+00
 1.88827723e+00 1.81888557e+00 1.74727788e+00 1.67354140e+00
 1.59776597e+00 1.52004391e+00 1.44046991e+00 1.35914091e+00
 1.27615602e+00 1.19161632e+00 1.10562483e+00 1.01828630e+00
 9.29707141e-01 8.39995280e-01 7.49260016e-01 6.57611893e-01
 5.65162571e-01 4.72024686e-01 3.78311711e-01 2.84137822e-01
 1.89617755e-01 9.48666677e-02 3.32893514e-16]",0.0008381973194448645
95,"[0.         0.08987653 0.17966297 0.26925294 0.35854848 0.44745193
 0.5358661  0.6236943  0.71084048 0.79720936 0.8827065  0.9672384
 1.05071263 1.13303791 1.21412422 1.29388289 1.37222672 1.44907002
 1.52432878 1.5979207  1.66976531 1.73978404 1.80790034 1.87403971
 1.93812984 2.00010065 2.05988436 2.11741561 2.1726315  2.22547163
 2.27587823 2.32379618 2.36917309 2.41195933 2.45210813 2.48957557
 2.52432068 2.55630548 2.58549499 2.61185729 2.63536355 2.65598807
 2.6737083  2.68850486 2.70036157 2.70926547 2.71520681 2.71817911
 2.71817911 2.71520681 2.70926547 2.70036157 2.68850486 2.6737083
 2.65598807 2.63536355 2.61185729 2.58549499 2.55630548 2.52432068
 2.48957557 2.45210813 2.41195933 2.36917309 2.32379618 2.27587823
 2.22547163 2.1726315  2.11741561 2.05988436 2.00010065 1.93812984
 1.87403971 1.80790034 1.73978404 1.66976531 1.5979207  1.52432878
 1.44907002 1.37222672 1.29388289 1.21412422 1.13303791 1.05071263
 0.9672384  0.8827065  0.79720936 0.71084048 0.6236943  0.5358661
 0.44745193 0.35854848 0.26925294 0.17966297 0.08987653 0.        ]","[0.00000000e+00 8.98755560e-02 1.79652834e-01 2.69233665e-01
 3.58520093e-01 4.47414484e-01 5.35819634e-01 6.23638873e-01
 7.10776172e-01 7.97136248e-01 8.82624667e-01 9.67147949e-01
 1.05061367e+00 1.13293056e+00 1.21400860e+00 1.29375915e+00
 1.37209499e+00 1.44893046e+00 1.52418155e+00 1.59776597e+00
 1.66960326e+00 1.73961485e+00 1.80772421e+00 1.87385685e+00
 1.93794045e+00 1.99990494e+00 2.05968256e+00 2.11720795e+00
 2.17241821e+00 2.22525296e+00 2.27565443e+00 2.32356750e+00
 2.36893978e+00 2.41172167e+00 2.45186637e+00 2.48932999e+00
 2.52407157e+00 2.55605311e+00 2.58523965e+00 2.61159926e+00
 2.63510313e+00 2.65572555e+00 2.67344397e+00 2.68823903e+00
 2.70009453e+00 2.70899752e+00 2.71493826e+00 2.71791025e+00
 2.71791025e+00 2.71493826e+00 2.70899752e+00 2.70009453e+00
 2.68823903e+00 2.67344397e+00 2.65572555e+00 2.63510313e+00
 2.61159926e+00 2.58523965e+00 2.55605311e+00 2.52407157e+00
 2.48932999e+00 2.45186637e+00 2.41172167e+00 2.36893978e+00
 2.32356750e+00 2.27565443e+00 2.22525296e+00 2.17241821e+00
 2.11720795e+00 2.05968256e+00 1.99990494e+00 1.93794045e+00
 1.87385685e+00 1.80772421e+00 1.73961485e+00 1.66960326e+00
 1.59776597e+00 1.52418155e+00 1.44893046e+00 1.37209499e+00
 1.29375915e+00 1.21400860e+00 1.13293056e+00 1.05061367e+00
 9.67147949e-01 8.82624667e-01 7.97136248e-01 7.10776172e-01
 6.23638873e-01 5.35819634e-01 4.47414484e-01 3.58520093e-01
 2.69233665e-01 1.79652834e-01 8.98755560e-02 3.32893514e-16]",0.0018383501003200254
100,"[0.         0.08538277 0.17068829 0.25582536 0.34070995 0.42525829
 0.50938695 0.59301289 0.6760536  0.75842711 0.84005215 0.92084814
 1.00073536 1.07963497 1.15746911 1.23416095 1.30963482 1.38381623
 1.45663197 1.52801019 1.59788043 1.66617376 1.73282276 1.79776168
 1.86092641 1.92225462 1.9816858  2.03916128 2.09462435 2.14802027
 2.19929635 2.24840198 2.2952887  2.33991024 2.38222257 2.42218393
 2.45975487 2.49489833 2.52757961 2.55776648 2.58542913 2.61054026
 2.63307511 2.65301141 2.67032951 2.68501231 2.69704532 2.70641667
 2.7131171  2.71714    2.71848141 2.71714    2.7131171  2.70641667
 2.69704532 2.68501231 2.67032951 2.65301141 2.63307511 2.61054026
 2.58542913 2.55776648 2.52757961 2.49489833 2.45975487 2.42218393
 2.38222257 2.33991024 2.2952887  2.24840198 2.19929635 2.14802027
 2.09462435 2.03916128 1.9816858  1.92225462 1.86092641 1.79776168
 1.73282276 1.66617376 1.59788043 1.52801019 1.45663197 1.38381623
 1.30963482 1.23416095 1.15746911 1.07963497 1.00073536 0.92084814
 0.84005215 0.75842711 0.6760536  0.59301289 0.50938695 0.42525829
 0.34070995 0.25582536 0.17068829 0.08538277 0.        ]","[0.00000000e+00 8.53832956e-02 1.70682328e-01 2.55812918e-01
 3.40691051e-01 4.25232964e-01 5.09355222e-01 5.92974809e-01
 6.76009201e-01 7.58376454e-01 8.39995280e-01 9.20785133e-01
 1.00066628e+00 1.07955989e+00 1.15738811e+00 1.23407413e+00
 1.30954226e+00 1.38371803e+00 1.45652824e+00 1.52790103e+00
 1.59776597e+00 1.66605411e+00 1.73269805e+00 1.79763203e+00
 1.86079196e+00 1.92211551e+00 1.98154217e+00 2.03901329e+00
 2.09447215e+00 2.14786401e+00 2.19913619e+00 2.24823810e+00
 2.29512126e+00 2.33973941e+00 2.38204852e+00 2.42200684e+00
 2.45957493e+00 2.49471572e+00 2.52739453e+00 2.55757910e+00
 2.58523965e+00 2.61034888e+00 2.63288201e+00 2.65281680e+00
 2.67013358e+00 2.68481527e+00 2.69684736e+00 2.70621800e+00
 2.71291792e+00 2.71694052e+00 2.71828183e+00 2.71694052e+00
 2.71291792e+00 2.70621800e+00 2.69684736e+00 2.68481527e+00
 2.67013358e+00 2.65281680e+00 2.63288201e+00 2.61034888e+00
 2.58523965e+00 2.55757910e+00 2.52739453e+00 2.49471572e+00
 2.45957493e+00 2.42200684e+00 2.38204852e+00 2.33973941e+00
 2.29512126e+00 2.24823810e+00 2.19913619e+00 2.14786401e+00
 2.09447215e+00 2.03901329e+00 1.98154217e+00 1.92211551e+00
 1.86079196e+00 1.79763203e+00 1.73269805e+00 1.66605411e+00
 1.59776597e+00 1.52790103e+00 1.45652824e+00 1.38371803e+00
 1.30954226e+00 1.23407413e+00 1.15738811e+00 1.07955989e+00
 1.00066628e+00 9.20785133e-01 8.39995280e-01 7.58376454e-01
 6.76009201e-01 5.92974809e-01 5.09355222e-01 4.25232964e-01
 3.40691051e-01 2.55812918e-01 1.70682328e-01 8.53832956e-02
 3.32893514e-16]",0.0013982254121492847
105,"[0.         0.08132189 0.16257704 0.24368666 0.32457814 0.40517907
 0.48541731 0.56522103 0.64451879 0.72323962 0.80131304 0.87866917
 0.95523877 1.03095329 1.10574497 1.17954685 1.25229287 1.32391791
 1.39435786 1.46354967 1.53143139 1.59794227 1.66302277 1.72661464
 1.78866094 1.84910615 1.90789615 1.96497832 2.02030156 2.07381635
 2.1254748  2.17523064 2.22303936 2.26885815 2.312646   2.35436371
 2.39397394 2.43144124 2.46673206 2.49981482 2.5306599  2.55923969
 2.5855286  2.60950312 2.63114177 2.65042519 2.66733611 2.6818594
 2.69398206 2.70369323 2.71098423 2.71584852 2.71828176 2.71828176
 2.71584852 2.71098423 2.70369323 2.69398206 2.6818594  2.66733611
 2.65042519 2.63114177 2.60950312 2.5855286  2.55923969 2.5306599
 2.49981482 2.46673206 2.43144124 2.39397394 2.35436371 2.312646
 2.26885815 2.22303936 2.17523064 2.1254748  2.07381635 2.02030156
 1.96497832 1.90789615 1.84910615 1.78866094 1.72661464 1.66302277
 1.59794227 1.53143139 1.46354967 1.39435786 1.32391791 1.25229287
 1.17954685 1.10574497 1.03095329 0.95523877 0.87866917 0.80131304
 0.72323962 0.64451879 0.56522103 0.48541731 0.40517907 0.32457814
 0.24368666 0.16257704 0.08132189 0.        ]","[0.00000000e+00 8.13186681e-02 1.62564545e-01 2.43664905e-01
 3.24547151e-01 4.05138884e-01 4.85367962e-01 5.65162571e-01
 6.44451283e-01 7.23163123e-01 8.01227634e-01 8.78574939e-01
 9.55135799e-01 1.03084168e+00 1.10562483e+00 1.17941828e+00
 1.25215600e+00 1.32377287e+00 1.39420479e+00 1.46338870e+00
 1.53126268e+00 1.59776597e+00 1.66283905e+00 1.72642366e+00
 1.78846288e+00 1.84890119e+00 1.90768449e+00 1.96476014e+00
 2.02007708e+00 2.07358576e+00 2.12523831e+00 2.17498848e+00
 2.22279175e+00 2.26860531e+00 2.31238816e+00 2.35410112e+00
 2.39370683e+00 2.43116986e+00 2.46645665e+00 2.49953563e+00
 2.53037720e+00 2.55895373e+00 2.58523965e+00 2.60921143e+00
 2.63084761e+00 2.65012883e+00 2.66703782e+00 2.68155946e+00
 2.69368073e+00 2.70339080e+00 2.71068096e+00 2.71554470e+00
 2.71797766e+00 2.71797766e+00 2.71554470e+00 2.71068096e+00
 2.70339080e+00 2.69368073e+00 2.68155946e+00 2.66703782e+00
 2.65012883e+00 2.63084761e+00 2.60921143e+00 2.58523965e+00
 2.55895373e+00 2.53037720e+00 2.49953563e+00 2.46645665e+00
 2.43116986e+00 2.39370683e+00 2.35410112e+00 2.31238816e+00
 2.26860531e+00 2.22279175e+00 2.17498848e+00 2.12523831e+00
 2.07358576e+00 2.02007708e+00 1.96476014e+00 1.90768449e+00
 1.84890119e+00 1.78846288e+00 1.72642366e+00 1.66283905e+00
 1.59776597e+00 1.53126268e+00 1.46338870e+00 1.39420479e+00
 1.32377287e+00 1.25215600e+00 1.17941828e+00 1.10562483e+00
 1.03084168e+00 9.55135799e-01 8.78574939e-01 8.01227634e-01
 7.23163123e-01 6.44451283e-01 5.65162571e-01 4.85367962e-01
 4.05138884e-01 3.24547151e-01 2.43664905e-01 1.62564545e-01
 8.13186681e-02 3.32893514e-16]",0.0021919818640579888
110,"[0.         0.07762099 0.15518395 0.23262033 0.30986698 0.3868609
 0.46353928 0.53983958 0.61569958 0.6910574  0.76585158 0.84002112
 0.91350552 0.98624484 1.05817977 1.12925163 1.19940244 1.268575
 1.33671289 1.40376054 1.46966325 1.53436728 1.59781985 1.65996921
 1.72076468 1.78015666 1.83809671 1.89453758 1.94943324 2.0027389
 2.0544111  2.10440769 2.15268788 2.19921231 2.24394303 2.28684355
 2.32787888 2.36701556 2.40422166 2.43946684 2.47272235 2.50396107
 2.53315752 2.56028789 2.58533004 2.60826355 2.62906973 2.64773159
 2.66423393 2.67856327 2.69070793 2.700658   2.70840538 2.71394374
 2.71726856 2.71837714 2.71726856 2.71394374 2.70840538 2.700658
 2.69070793 2.67856327 2.66423393 2.64773159 2.62906973 2.60826355
 2.58533004 2.56028789 2.53315752 2.50396107 2.47272235 2.43946684
 2.40422166 2.36701556 2.32787888 2.28684355 2.24394303 2.19921231
 2.15268788 2.10440769 2.0544111  2.0027389  1.94943324 1.89453758
 1.83809671 1.78015666 1.72076468 1.65996921 1.59781985 1.53436728
 1.46966325 1.40376054 1.33671289 1.268575   1.19940244 1.12925163
 1.05817977 0.98624484 0.91350552 0.84002112 0.76585158 0.6910574
 0.61569958 0.53983958 0.46353928 0.3868609  0.30986698 0.23262033
 0.15518395 0.07762099 0.        ]","[0.00000000e+00 7.76233940e-02 1.55183477e-01 2.32616991e-01
 3.09860778e-01 3.86851839e-01 4.63527378e-01 5.39824857e-01
 6.15682047e-01 6.91037078e-01 7.65828490e-01 8.39995280e-01
 9.13476959e-01 9.86213593e-01 1.05814586e+00 1.12921508e+00
 1.19936330e+00 1.26853330e+00 1.33666867e+00 1.40371384e+00
 1.46961411e+00 1.53431575e+00 1.59776597e+00 1.65991303e+00
 1.72070625e+00 1.78009603e+00 1.83803394e+00 1.89447273e+00
 1.94936635e+00 2.00267005e+00 2.05434033e+00 2.10433507e+00
 2.15261349e+00 2.19913619e+00 2.24386526e+00 2.28676419e+00
 2.32779801e+00 2.36693324e+00 2.40413796e+00 2.43938184e+00
 2.47263612e+00 2.50387369e+00 2.53306906e+00 2.56019842e+00
 2.58523965e+00 2.60817231e+00 2.62897772e+00 2.64763889e+00
 2.66414062e+00 2.67846943e+00 2.69061364e+00 2.70056335e+00
 2.70831044e+00 2.71384859e+00 2.71717329e+00 2.71828183e+00
 2.71717329e+00 2.71384859e+00 2.70831044e+00 2.70056335e+00
 2.69061364e+00 2.67846943e+00 2.66414062e+00 2.64763889e+00
 2.62897772e+00 2.60817231e+00 2.58523965e+00 2.56019842e+00
 2.53306906e+00 2.50387369e+00 2.47263612e+00 2.43938184e+00
 2.40413796e+00 2.36693324e+00 2.32779801e+00 2.28676419e+00
 2.24386526e+00 2.19913619e+00 2.15261349e+00 2.10433507e+00
 2.05434033e+00 2.00267005e+00 1.94936635e+00 1.89447273e+00
 1.83803394e+00 1.78009603e+00 1.72070625e+00 1.65991303e+00
 1.59776597e+00 1.53431575e+00 1.46961411e+00 1.40371384e+00
 1.33666867e+00 1.26853330e+00 1.19936330e+00 1.12921508e+00
 1.05814586e+00 9.86213593e-01 9.13476959e-01 8.39995280e-01
 7.65828490e-01 6.91037078e-01 6.15682047e-01 5.39824857e-01
 4.63527378e-01 3.86851839e-01 3.09860778e-01 2.32616991e-01
 1.55183477e-01 7.76233940e-02 3.32893514e-16]",0.0006966910422311684
